t,Re_p1,Im_p1,Re_p2,Im_p2,g_t
5.593750000000000000e+00,3.607368480191555649e-02,-1.880999545012541213e-02,6.743031097402611695e-02,-8.813061535964707149e-03,0.000000000000000000e+00
5.609375000000000000e+00,4.454342741318279009e-02,-1.577983592753061728e-02,7.680345034364825796e-02,-1.146562805000682014e-02,0.000000000000000000e+00
5.625000000000000000e+00,4.024270826601268614e-02,-5.966379553828902831e-03,6.868333455921904473e-02,-2.071832854074829103e-02,0.000000000000000000e+00
5.640625000000000000e+00,4.256859527801173243e-02,-7.503286772986370728e-03,6.848895186966114101e-02,-1.790776952942594452e-02,0.000000000000000000e+00
5.656250000000000000e+00,2.979187099649564102e-02,-1.805879356084297629e-02,6.397746648839701400e-02,-2.158585409480836062e-02,0.000000000000000000e+00
5.671875000000000000e+00,2.833941241759375604e-02,-1.115241985835241367e-02,6.008435893269629957e-02,-1.594427187662502896e-02,0.000000000000000000e+00
5.687500000000000000e+00,2.562443579566560728e-02,-4.894946451480803110e-03,5.290628819976370828e-02,-1.764385916190209722e-02,0.000000000000000000e+00
5.703125000000000000e+00,2.110605347959894698e-02,-8.017140358828034850e-04,5.246819370523613663e-02,-1.167298029145018116e-02,0.000000000000000000e+00
5.718750000000000000e+00,9.532673823493331006e-03,-3.154298144813869054e-03,4.923026435643491211e-02,-1.713664189078365624e-02,0.000000000000000000e+00
5.734375000000000000e+00,1.145625667493979129e-02,4.492555685408237617e-03,5.655666041533100041e-02,-1.589753950336052560e-02,0.000000000000000000e+00
5.750000000000000000e+00,1.807828286400790449e-02,7.022608431303214126e-03,5.453856375085892882e-02,-1.952008290748765904e-02,0.000000000000000000e+00
5.765625000000000000e+00,1.093122221107330726e-02,1.010466403639777647e-02,4.982752396764031366e-02,-1.756784430050564033e-02,0.000000000000000000e+00
5.781250000000000000e+00,6.775589059330713350e-03,7.989594308646368048e-03,4.901593275913172093e-02,-2.324435373572222852e-02,0.000000000000000000e+00
5.796875000000000000e+00,3.205676639985444599e-03,4.798232435315792459e-03,4.583551002943083569e-02,-2.379249849380906875e-02,0.000000000000000000e+00
5.812500000000000000e+00,4.228985098991491429e-03,-6.241889456123270695e-03,4.470651245706042110e-02,-2.347881055290509944e-02,0.000000000000000000e+00
5.828125000000000000e+00,-2.541808580669412294e-03,-1.166041018138647091e-03,5.114641963877804287e-02,-2.450825902352221294e-02,0.000000000000000000e+00
5.843750000000000000e+00,-2.463130131800416508e-03,-2.851017064546520867e-03,5.692053356248583801e-02,-2.645135122228206917e-02,0.000000000000000000e+00
5.859375000000000000e+00,3.300539441642790601e-04,-4.462697054884992229e-03,5.780881972588413492e-02,-1.683453459724477963e-02,0.000000000000000000e+00
5.875000000000000000e+00,7.391626569175900087e-04,-8.322637044738720458e-03,6.094982836133714527e-02,-1.696262265188850510e-02,0.000000000000000000e+00
5.890625000000000000e+00,8.741349174894946436e-03,-6.983469438051706848e-03,5.493412536367847654e-02,-2.009178983801998553e-02,0.000000000000000000e+00
5.906250000000000000e+00,1.168218802143353857e-02,-1.361161172599668553e-03,5.620765028534845109e-02,-1.018777328026796228e-02,0.000000000000000000e+00
5.921875000000000000e+00,1.759014428809720088e-02,-1.143424771857447231e-02,6.025485969447414575e-02,-2.489196451615894147e-04,0.000000000000000000e+00
5.937500000000000000e+00,2.025686428378678516e-02,-3.905806291757951514e-03,5.413650992845812221e-02,-1.281023649145765194e-03,0.000000000000000000e+00
5.953125000000000000e+00,8.619551946521589875e-03,-1.345654349190371010e-02,4.595035494174559698e-02,-3.971606242093713053e-03,0.000000000000000000e+00
5.968750000000000000e+00,8.304102633976333941e-03,-1.774860376619481414e-02,4.505937007582661719e-02,-1.282387577234819906e-03,0.000000000000000000e+00
5.984375000000000000e+00,1.195853525076009602e-02,-1.840345704296927204e-02,3.964497588455479643e-02,-7.030765271240029153e-03,0.000000000000000000e+00
6.000000000000000000e+00,1.434614582123524586e-02,-1.007634583224043846e-02,3.366471411707362693e-02,-8.635763670010931578e-03,0.000000000000000000e+00
6.015625000000000000e+00,6.458469927133371480e-03,-1.004624713463604137e-02,2.742940290638133313e-02,-1.195917844287544031e-02,0.000000000000000000e+00
6.031250000000000000e+00,4.614233796884749730e-03,-1.416897498505483195e-02,2.095002948395496833e-02,-2.340469741527597541e-03,0.000000000000000000e+00
6.046875000000000000e+00,8.050776295772610336e-03,-1.029681943861870605e-02,2.138956728445476699e-02,-2.710953932095850477e-03,0.000000000000000000e+00
6.062500000000000000e+00,3.493614575222392642e-03,-1.135112232534679633e-02,2.236362516866059746e-02,-6.623496165846440298e-03,0.000000000000000000e+00
6.078125000000000000e+00,-3.470494846299915096e-04,-1.167600881177864938e-02,2.247206070039664202e-02,-4.292757363949560069e-03,0.000000000000000000e+00
6.093750000000000000e+00,-7.383219303746394249e-03,-1.405876969217380139e-02,2.738219608996090432e-02,-1.372230282659097625e-03,0.000000000000000000e+00
6.109375000000000000e+00,-1.908510032246024191e-03,-2.020633329295880298e-02,2.284419053662041510e-02,-9.299468935130179859e-03,0.000000000000000000e+00
6.125000000000000000e+00,-8.018833661759986603e-03,-2.002749753337009983e-02,1.240013079811202318e-02,-3.018106047387067795e-03,0.000000000000000000e+00
6.140625000000000000e+00,-1.162558249460157386e-02,-2.178250977403562230e-02,1.351697276355370500e-02,-3.589366946615493541e-03,0.000000000000000000e+00
6.156250000000000000e+00,-1.309128907562448832e-02,-2.291300686082192034e-02,1.229199092993515409e-02,-6.535571093611124496e-03,0.000000000000000000e+00
6.171875000000000000e+00,-1.584908352013511199e-02,-2.014286047357303350e-02,1.346484653952549973e-02,-2.021131872572511871e-03,0.000000000000000000e+00
6.187500000000000000e+00,-1.724284763242431989e-02,-2.165274936794623489e-02,1.813151674630522972e-02,2.046230457672349248e-03,0.000000000000000000e+00
6.203125000000000000e+00,-1.755500600565938069e-02,-1.227207072725977795e-02,1.752110424399145466e-02,-2.931443262294986668e-03,0.000000000000000000e+00
6.218750000000000000e+00,-1.706009763794501602e-02,-6.210452004801123894e-03,1.364876871102638570e-02,-4.494860490697728805e-03,0.000000000000000000e+00
6.234375000000000000e+00,-1.799028890813849160e-02,-5.850400241042837991e-03,1.262034038943990466e-02,-4.952901487785493426e-03,0.000000000000000000e+00
6.250000000000000000e+00,-2.675632968210582899e-02,-9.578217739769044614e-03,1.668165205261206221e-02,-1.274369460585998400e-03,0.000000000000000000e+00
6.265625000000000000e+00,-2.891304200008093170e-02,-7.849608830683788355e-03,2.463254323442472249e-02,-4.385219722020839046e-03,0.000000000000000000e+00
6.281250000000000000e+00,-2.696296385613788232e-02,-6.332045129535089807e-03,1.869649085394076496e-02,-6.717474462729664669e-03,0.000000000000000000e+00
6.296875000000000000e+00,-3.529207177764564357e-02,-7.067072848210802574e-03,1.603260382847289389e-02,4.076452685721933603e-03,0.000000000000000000e+00
6.312500000000000000e+00,-3.465332803558280467e-02,-8.745225619958973615e-03,2.168533261891876854e-02,-1.148224361353404220e-03,0.000000000000000000e+00
6.328125000000000000e+00,-3.942974388856493317e-02,-9.095148796019534090e-03,2.289029037246885848e-02,-1.012646012970886029e-02,0.000000000000000000e+00
6.343750000000000000e+00,-3.764654267096546880e-02,-2.907190372950548517e-03,1.860698741417905755e-02,-3.848321491893189408e-03,0.000000000000000000e+00
6.359375000000000000e+00,-3.394451426769810182e-02,5.117473714768679995e-03,1.280124373567518431e-02,4.075188043447654750e-03,0.000000000000000000e+00
6.375000000000000000e+00,-3.299258641915976675e-02,-3.716151009931650557e-03,1.383254961568288963e-02,3.425166208518484485e-03,0.000000000000000000e+00
6.390625000000000000e+00,-2.947716161227773718e-02,-5.370992570705969242e-03,1.061887767587371689e-02,7.085950445250220088e-03,0.000000000000000000e+00
6.406250000000000000e+00,-3.094240797594651621e-02,-4.313878843666967174e-03,6.045518233779610846e-03,5.871051867057048082e-03,0.000000000000000000e+00
6.421875000000000000e+00,-2.722513722891999749e-02,-4.023798611230298451e-03,5.541319941032989659e-03,6.881552165841411765e-03,0.000000000000000000e+00
6.437500000000000000e+00,-2.567329810148654898e-02,9.424164470389089941e-04,5.710422986009009404e-03,4.702445934902877746e-03,0.000000000000000000e+00
6.453125000000000000e+00,-2.514553941921063643e-02,4.562698922738190124e-03,5.561163019568760068e-04,8.102393478205318494e-03,0.000000000000000000e+00
6.468750000000000000e+00,-2.617428871585789768e-02,3.852932327349117858e-04,-6.547656834310449075e-04,7.559181237274727530e-03,0.000000000000000000e+00
6.484375000000000000e+00,-3.154444277056008689e-02,1.143294159544553778e-03,-6.599869271069638485e-03,5.238153417768972794e-03,0.000000000000000000e+00
6.500000000000000000e+00,-2.591585293121369607e-02,8.188958372038200248e-03,-5.396335691875146952e-03,2.548871150702183667e-03,0.000000000000000000e+00
6.515625000000000000e+00,-2.234557998679324517e-02,8.554432006261625601e-03,-4.012438891316669892e-03,1.668323228404544178e-03,0.000000000000000000e+00
6.531250000000000000e+00,-2.140910943621909465e-02,7.691259300182872252e-03,3.482942774520015120e-03,2.117955058600130315e-03,0.000000000000000000e+00
6.546875000000000000e+00,-2.600935586240371925e-02,2.027661752975491727e-02,5.465969279390526549e-03,1.236711461038328755e-03,0.000000000000000000e+00
