t_z,z_t_puf1,z_t_puf2
3.7e-09,6.306871491158955e-05,7.028679269465284e-05
3.7015625e-09,6.307955263314412e-05,7.013137522607277e-05
3.7031250000000003e-09,6.254304650605239e-05,6.913510160435768e-05
3.7046875e-09,6.188610616366863e-05,6.843303431607704e-05
3.70625e-09,6.181698658928575e-05,6.751231294101606e-05
3.7078125000000002e-09,6.204451303585783e-05,6.674761385695433e-05
3.7093750000000003e-09,6.2598260625673e-05,6.702253672664834e-05
3.7109375e-09,6.292461397649348e-05,6.700828816509168e-05
3.7125e-09,6.210846705736099e-05,6.66415330570137e-05
3.7140625000000003e-09,6.195606209427512e-05,6.702321669201347e-05
3.715625e-09,6.220197171975425e-05,6.620630321587156e-05
3.7171875e-09,6.305466209591069e-05,6.459098757960542e-05
3.7187500000000002e-09,6.312652317705367e-05,6.511349032237137e-05
3.7203125000000003e-09,6.353442971073158e-05,6.526576088130484e-05
3.721875e-09,6.42552694287545e-05,6.514621121434158e-05
3.7234375e-09,6.387930147624984e-05,6.389355142178912e-05
3.7250000000000003e-09,6.441710084221307e-05,6.370305447801319e-05
3.7265625e-09,6.455132780701229e-05,6.376514441401687e-05
3.7281250000000005e-09,6.538743647478489e-05,6.327190894010673e-05
3.7296875e-09,6.45026732710782e-05,6.352532489232658e-05
3.73125e-09,6.398646942280128e-05,6.352110449601577e-05
3.7328125e-09,6.40375465938159e-05,6.33588873221257e-05
3.734375e-09,6.474893256167623e-05,6.29810665094687e-05
3.7359375e-09,6.521473195395687e-05,6.243369492533814e-05
3.7375e-09,6.537469074913405e-05,6.172588876729737e-05
3.7390625000000005e-09,6.550103587670716e-05,6.108708932785366e-05
3.740625e-09,6.579116570860762e-05,6.145133486190957e-05
3.7421875e-09,6.662598084542762e-05,6.066828747622017e-05
3.74375e-09,6.624397036703657e-05,5.960158709696685e-05
3.7453125e-09,6.68575244939035e-05,5.9956059630379146e-05
3.746875e-09,6.689658046951225e-05,5.9905429647316195e-05
3.7484375e-09,6.739755634811704e-05,5.9382482952317754e-05
3.7500000000000005e-09,6.782539770999278e-05,5.969791266279176e-05
3.7515625e-09,6.721008189105722e-05,5.9416308229024615e-05
3.753125e-09,6.779218345857014e-05,5.887572142507963e-05
3.7546875e-09,6.74687052228043e-05,5.8673809954619825e-05
3.75625e-09,6.632256596303522e-05,5.8428730976994575e-05
3.7578125e-09,6.578577291099994e-05,5.644842476761195e-05
3.759375e-09,6.683616059347227e-05,5.571146062965664e-05
3.7609375000000005e-09,6.608043285817425e-05,5.586956492884581e-05
3.7625e-09,6.561026794715718e-05,5.564913717510903e-05
3.7640625e-09,6.539346146596013e-05,5.449402601477321e-05
3.765625e-09,6.610401043298071e-05,5.52347247042977e-05
3.7671875e-09,6.653578820380917e-05,5.4466618801112886e-05
3.76875e-09,6.677163869031488e-05,5.344983155690252e-05
3.7703125e-09,6.709547003077794e-05,5.28288003174259e-05
3.7718750000000005e-09,6.752174269998136e-05,5.327758738220292e-05
3.7734375e-09,6.768195450523694e-05,5.40723095414253e-05
3.775e-09,6.740500564181992e-05,5.3990409251633846e-05
3.7765625e-09,6.797533950189688e-05,5.4070732974589134e-05
3.778125e-09,6.711335346670147e-05,5.515376341003931e-05
3.7796875e-09,6.740490359217106e-05,5.495409907798035e-05
3.78125e-09,6.802177506747508e-05,5.613812091805829e-05
3.7828125000000005e-09,6.923554877592605e-05,5.6603303297904756e-05
3.784375e-09,6.87304668662437e-05,5.713220454394683e-05
3.7859375e-09,6.896056604299435e-05,5.6616298458087144e-05
3.7875e-09,6.917575409102063e-05,5.570169283651742e-05
3.7890625e-09,6.847845759932245e-05,5.5443724719108426e-05
3.790625e-09,6.926650975112714e-05,5.497713860763653e-05
3.7921875e-09,6.91780511050616e-05,5.570544872800147e-05
3.7937500000000005e-09,6.86591107014642e-05,5.734554900653137e-05
3.7953125e-09,6.77662891212268e-05,5.7738606884837186e-05
3.796875e-09,6.735992818297052e-05,5.6824856318043773e-05
3.7984375e-09,6.75045600581285e-05,5.705006764094214e-05
3.8e-09,6.876617492084189e-05,5.824179657520511e-05
3.8015625e-09,6.807776883507323e-05,5.8224277051242655e-05
3.803125e-09,6.83609770929291e-05,5.91965932011091e-05
3.8046875000000005e-09,6.913556685577191e-05,5.936031227562492e-05
3.80625e-09,6.882070135482636e-05,5.992050441080011e-05
3.8078125e-09,6.86613564565336e-05,6.011303770256107e-05
3.809375e-09,6.8161979042535e-05,6.032113998784125e-05
3.8109375e-09,6.802686865499321e-05,5.9891107588733075e-05
3.8125e-09,6.80671160887439e-05,5.9914227728892326e-05
3.8140625e-09,6.756223313992944e-05,5.905805153839387e-05
3.8156250000000005e-09,6.630764363425549e-05,5.8909258158946566e-05
3.8171875e-09,6.506504276246965e-05,6.004316485343095e-05
3.81875e-09,6.459664506281439e-05,6.0249348967270755e-05
3.8203125e-09,6.489926865841107e-05,5.97763887593469e-05
3.821875e-09,6.377192738640515e-05,5.9599772210497176e-05
3.8234375e-09,6.351970050610969e-05,6.045667938123751e-05
3.825e-09,6.339603050362766e-05,6.117740454544935e-05
3.8265625000000005e-09,6.3506447238697e-05,6.108350776928284e-05
3.828125e-09,6.264869603416233e-05,6.0734444343323046e-05
3.8296875e-09,6.40794290755563e-05,6.0553516196458714e-05
3.83125e-09,6.453011125226723e-05,6.058761740576033e-05
3.8328125e-09,6.445935378994371e-05,6.101368618449719e-05
3.834375e-09,6.428301968063071e-05,6.079161365107697e-05
3.8359375e-09,6.448844673360052e-05,6.0689777356274214e-05
3.8375000000000004e-09,6.515101975233688e-05,6.0637929366264904e-05
3.8390625e-09,6.393005280982228e-05,6.079796619648897e-05
3.840625e-09,6.359980826554354e-05,6.017364125783427e-05
3.8421875e-09,6.391590458667393e-05,6.0818300187423726e-05
3.84375e-09,6.37189531108985e-05,6.147539799078465e-05
3.8453125e-09,6.354669851125709e-05,6.103809311142364e-05
3.846875e-09,6.351457821213124e-05,6.115872001926552e-05
3.8484375000000004e-09,6.253126350202348e-05,6.178708537457828e-05
3.85e-09,6.24870455740344e-05,6.175916132231129e-05
3.8515625e-09,6.233108586073836e-05,6.246720464611594e-05
3.853125e-09,6.169600747794064e-05,6.26598873252712e-05
3.8546875e-09,6.19188041421443e-05,6.223538388230937e-05
3.85625e-09,6.134860669842291e-05,6.225164741995383e-05
3.8578125e-09,6.169191229360987e-05,6.383635171594783e-05
3.8593750000000004e-09,6.079260275153249e-05,6.418478530496892e-05
3.8609375e-09,6.199782829308726e-05,6.345704468940226e-05
3.8625e-09,6.2582101972772e-05,6.271263643726405e-05
3.8640625e-09,6.298354718852395e-05,6.314927980428867e-05
3.865625e-09,6.266759064362159e-05,6.357277411736573e-05
3.8671875e-09,6.208067830442575e-05,6.418759620808671e-05
3.86875e-09,6.251538450270925e-05,6.550893281959137e-05
3.8703125000000004e-09,6.211858029901409e-05,6.590590533041887e-05
3.8718750000000005e-09,6.14404412400165e-05,6.674266479756833e-05
3.8734375e-09,6.140638483038987e-05,6.672929214960508e-05
3.875e-09,6.117991977285673e-05,6.670846747952849e-05
3.8765625e-09,6.152075452119226e-05,6.654002341012248e-05
3.878125e-09,6.143049181886249e-05,6.587784995739554e-05
3.8796875e-09,6.083438321328233e-05,6.62821452068693e-05
3.8812500000000004e-09,5.977663200839944e-05,6.638840927893137e-05
3.8828125000000005e-09,5.989814642315111e-05,6.686412774963286e-05
3.884375e-09,5.9962831162931496e-05,6.641281763959404e-05
3.8859375e-09,5.971243139623789e-05,6.625134842956084e-05
3.8875e-09,5.981727160743436e-05,6.677444801190769e-05
3.8890625e-09,5.887882088246491e-05,6.667227028092729e-05
3.890625e-09,5.9204639511980865e-05,6.597592648130376e-05
3.8921875000000004e-09,5.828681279971642e-05,6.555678793947551e-05
3.8937500000000005e-09,5.896766830472499e-05,6.489929336842777e-05
3.8953125e-09,5.8669755111945835e-05,6.495770814265368e-05
3.896875e-09,5.924595695094765e-05,6.547313313712492e-05
3.8984375e-09,5.900826776096085e-05,6.543977207057365e-05
3.9e-09,5.913218435534324e-05,6.477389156384719e-05
3.9015625e-09,5.973470045644763e-05,6.370321840597164e-05
3.9031250000000004e-09,5.98044071573065e-05,6.39252751268723e-05
3.9046875000000005e-09,5.9355428920046416e-05,6.391653013961518e-05
3.90625e-09,5.987503235344523e-05,6.342953006819632e-05
3.9078125e-09,6.02662079624454e-05,6.40841064416493e-05
3.909375e-09,6.084632310539491e-05,6.383131413890658e-05
3.9109375e-09,6.083086317257278e-05,6.301030383170251e-05
3.9125e-09,6.11152532946751e-05,6.427805735114165e-05
3.9140625e-09,6.092981824508382e-05,6.436995395239694e-05
3.9156250000000005e-09,6.190322762065368e-05,6.51723759090106e-05
3.9171875e-09,6.19973329805509e-05,6.490088571593876e-05
3.91875e-09,6.2916635797813e-05,6.44052488123952e-05
3.9203125e-09,6.176738297680095e-05,6.51165286833593e-05
3.921875e-09,6.190513734213511e-05,6.450865339405674e-05
3.9234375e-09,6.226975259701324e-05,6.39096560337386e-05
3.925e-09,6.16025410438913e-05,6.332619046192611e-05
3.9265625000000005e-09,6.067885922992502e-05,6.333129612952007e-05
3.928125e-09,6.05950351758427e-05,6.353687395348138e-05
3.9296875e-09,5.966746325080069e-05,6.365299948104368e-05
3.93125e-09,5.96722475219044e-05,6.385273519462168e-05
3.9328125e-09,5.9793721098862955e-05,6.340579245650426e-05
3.934375e-09,6.003181134490063e-05,6.363348197724652e-05
3.9359375e-09,6.016209638403238e-05,6.356223760777528e-05
3.9375000000000005e-09,5.9923878301638824e-05,6.4013437133288e-05
3.9390625e-09,6.051170940185553e-05,6.396969315407964e-05
3.940625e-09,6.056081387369873e-05,6.457296512211889e-05
3.9421875e-09,5.955627449674961e-05,6.568685219996167e-05
3.94375e-09,5.9843147474774e-05,6.470775575650766e-05
3.9453125e-09,6.019450754225484e-05,6.494181124968567e-05
3.946875e-09,5.977147749156486e-05,6.55055591409469e-05
3.9484375000000005e-09,6.0048204351923544e-05,6.493069758857889e-05
3.95e-09,5.9397357531175185e-05,6.461274331836328e-05
3.9515625e-09,5.936129745236469e-05,6.380790370074012e-05
3.953125e-09,6.029272723236776e-05,6.324964500746724e-05
3.9546875e-09,6.0275670925493095e-05,6.382524276810982e-05
3.95625e-09,6.0921802931200486e-05,6.48676453253626e-05
3.9578125e-09,6.072503466940022e-05,6.402156239950617e-05
3.9593750000000005e-09,6.108322386721735e-05,6.41070203300572e-05
3.9609375e-09,5.997233479625965e-05,6.450274654267715e-05
3.9625e-09,6.007769383040009e-05,6.564877494035691e-05
3.9640625e-09,6.006432416622266e-05,6.609336891706295e-05
3.965625e-09,5.976619108441336e-05,6.556645302149933e-05
3.9671875e-09,6.009405854336352e-05,6.504487171475828e-05
3.96875e-09,6.131322287977139e-05,6.445917480642369e-05
3.9703125000000005e-09,6.191242751460404e-05,6.501827537023704e-05
3.971875e-09,6.240308112578298e-05,6.438242169668699e-05
3.9734375e-09,6.28839991433689e-05,6.332037349795668e-05
3.975e-09,6.339870899098747e-05,6.386168518831927e-05
3.9765625e-09,6.327378632985055e-05,6.39237042748895e-05
3.978125e-09,6.378901092616307e-05,6.471963010303179e-05
3.9796875e-09,6.415411226029222e-05,6.385351184531495e-05
3.9812500000000005e-09,6.450377349830274e-05,6.369813802727575e-05
3.9828125e-09,6.415522109123631e-05,6.367250498876367e-05
3.984375e-09,6.390979963122372e-05,6.44994801638567e-05
3.9859375e-09,6.329994775310938e-05,6.582637766985133e-05
3.9875e-09,6.245065250728196e-05,6.569660696806414e-05
3.9890625e-09,6.325121774578185e-05,6.594692137223852e-05
3.990625e-09,6.247943632393821e-05,6.612531333566747e-05
3.9921875000000005e-09,6.33788363264388e-05,6.625786642007323e-05
3.99375e-09,6.308615385259402e-05,6.612537073498821e-05
3.9953125e-09,6.334687456766285e-05,6.61381175268034e-05
3.996875e-09,6.300285806158248e-05,6.532871010860878e-05
3.9984375e-09,6.344768918209687e-05,6.453495167929325e-05
4e-09,6.360485191744467e-05,6.462816280364747e-05
4.0015625e-09,6.390909920778462e-05,6.548376960815343e-05
4.0031250000000005e-09,6.384530478040351e-05,6.523350793478442e-05
4.0046875e-09,6.434669360591746e-05,6.487709253571707e-05
4.00625e-09,6.403863492111248e-05,6.5199899269076e-05
4.0078125e-09,6.368645827381592e-05,6.510464886430149e-05
4.009375e-09,6.245649842008981e-05,6.540867422197824e-05
4.0109375e-09,6.217881679628715e-05,6.570468276803412e-05
4.0125e-09,6.224860849101264e-05,6.506437518329098e-05
4.0140625000000005e-09,6.330818965314242e-05,6.49102022242087e-05
4.015625e-09,6.299535512847089e-05,6.384613593530312e-05
4.0171875e-09,6.264227673621724e-05,6.328703506678718e-05
4.01875e-09,6.295414399400802e-05,6.34013718789814e-05
4.0203125e-09,6.44516972660079e-05,6.295574242909244e-05
4.021875e-09,6.54080263467492e-05,6.36679318043871e-05
4.0234375e-09,6.531470560625713e-05,6.400715894590044e-05
4.0250000000000005e-09,6.60134638350532e-05,6.349761708455302e-05
4.0265625e-09,6.65143401767378e-05,6.397062287735241e-05
4.028125e-09,6.650151867773301e-05,6.39060138359869e-05
4.0296875e-09,6.682427191097499e-05,6.348951955844445e-05
4.03125e-09,6.694494159653093e-05,6.352785064968038e-05
4.0328125e-09,6.703793466286276e-05,6.34171591675057e-05
4.034375e-09,6.728898344334625e-05,6.348076643206016e-05
4.0359375000000005e-09,6.725253397802042e-05,6.418432670136095e-05
4.0375e-09,6.63944253064962e-05,6.401580187805727e-05
4.0390625e-09,6.605303659915497e-05,6.432928331325102e-05
4.040625e-09,6.643706062843537e-05,6.422074611453787e-05
4.0421875e-09,6.651779480147919e-05,6.314204877507793e-05
4.04375e-09,6.699465782194327e-05,6.353532931108648e-05
4.0453125e-09,6.667860701712966e-05,6.348865316402604e-05
4.0468750000000005e-09,6.672294281140515e-05,6.381094370429676e-05
4.0484375e-09,6.656095886200561e-05,6.408239240520604e-05
4.05e-09,6.745937712157948e-05,6.389350247998646e-05
4.0515625e-09,6.795151434824633e-05,6.39496575903039e-05
4.053125e-09,6.753177048483399e-05,6.417874740491488e-05
4.0546875e-09,6.734302073560667e-05,6.36542955400608e-05
4.05625e-09,6.715627213229102e-05,6.227954442430531e-05
4.0578125000000005e-09,6.722220586648055e-05,6.220541936434886e-05
4.059375e-09,6.703074616159124e-05,6.190869799359468e-05
4.0609375e-09,6.790472115073241e-05,6.164350167743015e-05
4.0625e-09,6.724795020510944e-05,6.118707485521085e-05
4.0640625e-09,6.694421192485354e-05,6.115406277259202e-05
4.065625e-09,6.644494001334604e-05,6.093778676902609e-05
4.0671875e-09,6.627573678701967e-05,6.145704853230956e-05
4.0687500000000005e-09,6.428096322402676e-05,6.146325918888942e-05
4.0703125e-09,6.349975560104207e-05,6.15887667446306e-05
4.071875e-09,6.370470666280946e-05,6.13431152333679e-05
4.0734375e-09,6.31556779520356e-05,6.216815033069851e-05
4.075e-09,6.289558624444771e-05,6.149007059734357e-05
4.0765625e-09,6.307060721113287e-05,6.144226073517696e-05
4.078125e-09,6.27415714228977e-05,6.139234024983126e-05
4.0796875000000004e-09,6.273706882075356e-05,6.223998895184447e-05
4.08125e-09,6.268602688635786e-05,6.242593495590897e-05
4.0828125e-09,6.193797699202123e-05,6.146467538371702e-05
4.084375e-09,6.240267194217644e-05,6.134418670953153e-05
4.0859375e-09,6.304695058157213e-05,6.0479313522421554e-05
4.0875e-09,6.365996305839137e-05,6.0215909253287786e-05
4.0890625e-09,6.393926824198455e-05,6.0351023696396806e-05
4.0906250000000004e-09,6.468287444419604e-05,6.111533873273739e-05
4.0921875000000006e-09,6.366299903696268e-05,6.114013124978521e-05
4.09375e-09,6.414778216573257e-05,6.117160930038295e-05
4.0953125e-09,6.405364665578016e-05,6.122700980528633e-05
4.096875e-09,6.413360312730638e-05,6.130128630832708e-05
4.0984375e-09,6.317510781749158e-05,6.206738400989628e-05
4.1e-09,6.322860920460645e-05,6.167162561566949e-05
4.1015625000000004e-09,6.264690477464874e-05,6.167513692009486e-05
4.1031250000000006e-09,6.39860642945487e-05,6.15115089964055e-05
4.1046875e-09,6.371624064041544e-05,6.148009088409336e-05
4.10625e-09,6.403439180896906e-05,6.127589822671413e-05
4.1078125e-09,6.383443769192526e-05,6.114805851692108e-05
4.109375e-09,6.480108702873916e-05,6.10362549903358e-05
4.1109375e-09,6.431692994752866e-05,6.148894738384842e-05
4.1125000000000004e-09,6.466861965684981e-05,6.126382906287811e-05
4.1140625000000005e-09,6.374400577377565e-05,6.122690489775766e-05
4.115625e-09,6.403575333973065e-05,6.16404530953135e-05
4.1171875e-09,6.441997609938652e-05,6.22986348266758e-05
4.11875e-09,6.448506299501443e-05,6.236015931488849e-05
4.1203125e-09,6.358581296624853e-05,6.310685394397773e-05
4.121875e-09,6.368119157172871e-05,6.349731609129536e-05
4.1234375000000004e-09,6.33443318720171e-05,6.359219099573438e-05
4.1250000000000005e-09,6.2295765557313e-05,6.438018227752122e-05
4.1265625e-09,6.232748142949103e-05,6.410604719589968e-05
4.128125e-09,6.26933635228975e-05,6.408786657904532e-05
4.1296875e-09,6.2645466541614e-05,6.476521251603261e-05
4.13125e-09,6.309595460927973e-05,6.403848828658926e-05
4.1328125e-09,6.274569261331923e-05,6.384583228748047e-05
4.1343750000000004e-09,6.229166718381178e-05,6.361642557441004e-05
4.1359375000000005e-09,6.203388432010001e-05,6.334974485940607e-05
4.1375e-09,6.229531142975754e-05,6.374044596877066e-05
4.1390625e-09,6.248957301436175e-05,6.388142900991718e-05
4.140625e-09,6.231215494417755e-05,6.401576194737502e-05
4.1421875e-09,6.249556186617741e-05,6.322242456336341e-05
4.14375e-09,6.298964804921176e-05,6.2671082249679e-05
4.1453125e-09,6.350791681598439e-05,6.355261373962141e-05
4.1468750000000005e-09,6.490219604290842e-05,6.216946840184911e-05
4.1484375e-09,6.475618235788665e-05,6.218795739152938e-05
4.15e-09,6.409087376194776e-05,6.252607430797093e-05
4.1515625e-09,6.415953360188743e-05,6.249915620776345e-05
4.153125e-09,6.406479941382186e-05,6.216916243214906e-05
4.1546875e-09,6.409512521174869e-05,6.335761198421787e-05
4.15625e-09,6.46965278777704e-05,6.370013926370303e-05
4.1578125000000005e-09,6.442467771136041e-05,6.368665399736326e-05
4.159375e-09,6.469607905227127e-05,6.433352314033552e-05
4.1609375e-09,6.405557976221428e-05,6.451157391990793e-05
4.1625e-09,6.503354958856839e-05,6.371374308540929e-05
4.1640625e-09,6.586829937101005e-05,6.4183033378539e-05
4.165625e-09,6.64149738917436e-05,6.367529088747867e-05
4.1671875e-09,6.75511752885962e-05,6.315073781485171e-05
4.1687500000000005e-09,6.855421455818179e-05,6.32971503484962e-05
4.1703125e-09,6.951995474000745e-05,6.211103002864346e-05
4.171875e-09,6.862407413573152e-05,6.226187088445357e-05
4.1734375e-09,6.846116190634737e-05,6.232873033335769e-05
4.175e-09,6.892350583737476e-05,6.199215993737649e-05
4.1765625e-09,6.890697356057846e-05,6.218336632782858e-05
4.178125e-09,6.90669688045893e-05,6.186762979977458e-05
4.1796875000000005e-09,6.892969460177297e-05,6.174167038917574e-05
4.18125e-09,6.962917094946805e-05,6.131204639240101e-05
4.1828125e-09,7.06279432861321e-05,6.100047121598632e-05
4.184375e-09,7.010159826246928e-05,6.037903481401264e-05
4.1859375e-09,6.981794152392698e-05,6.145090476195958e-05
4.1875e-09,6.957042422987443e-05,6.173686846187471e-05
4.1890625e-09,6.948536255358988e-05,6.0898866642828185e-05
4.1906250000000005e-09,6.874484029927251e-05,6.039476027912042e-05
4.1921875e-09,6.919318791302004e-05,6.0215365016827763e-05
4.19375e-09,6.869967966929663e-05,5.993786833000569e-05
4.1953125e-09,6.883731209885519e-05,5.9478689111875495e-05
4.196875e-09,6.914925108949391e-05,5.9698711330150595e-05
4.1984375e-09,6.987114480663868e-05,5.928585213804497e-05
4.2e-09,6.874499102450023e-05,5.924486776022246e-05
4.2015625000000005e-09,6.941771869339525e-05,5.9520170590155194e-05
4.203125e-09,6.867109619252569e-05,5.981087079688769e-05
4.2046875e-09,6.8691703740669e-05,6.0520190718104276e-05
4.20625e-09,6.84096178792786e-05,6.0386931232742144e-05
4.2078125e-09,6.851913297579888e-05,6.02434311129342e-05
4.209375e-09,6.769044407014315e-05,5.9972359262592665e-05
4.2109375e-09,6.811066441013479e-05,6.001521594326847e-05
4.2125000000000005e-09,6.797991553539354e-05,6.0121079012339005e-05
4.2140625e-09,6.810919046637133e-05,6.019990983706553e-05
4.215625e-09,6.802584918208484e-05,6.042567732309777e-05
4.2171875e-09,6.73270528430028e-05,5.9989006039915195e-05
4.21875e-09,6.589466407941151e-05,6.081303871985513e-05
4.2203125e-09,6.595678703325721e-05,5.977323988905216e-05
4.221875e-09,6.506528060973048e-05,5.9827242534400646e-05
4.2234375000000005e-09,6.565687292664148e-05,6.009536701201822e-05
4.225e-09,6.684720226589516e-05,5.92707173382991e-05
4.2265625e-09,6.63673960606764e-05,5.912838629650175e-05
4.228125e-09,6.704474302006043e-05,5.960445478251665e-05
4.2296875e-09,6.703898191145066e-05,5.919771768255225e-05
4.23125e-09,6.622453315012767e-05,5.860009037340233e-05
4.2328125e-09,6.667140253830666e-05,5.856229304942239e-05
4.2343750000000005e-09,6.623886073157882e-05,5.967544542429078e-05
4.2359375e-09,6.6477249884573e-05,5.9314259997228596e-05
4.2375e-09,6.609860935756631e-05,5.878629387841966e-05
4.2390625e-09,6.637491812332148e-05,5.7499596755417054e-05
4.240625e-09,6.576677897119025e-05,5.6412756418973784e-05
4.2421875e-09,6.608251616824788e-05,5.7307696614596125e-05
4.24375e-09,6.525232065273217e-05,5.7952241960118306e-05
4.2453125000000005e-09,6.550096854965907e-05,5.7738523254257884e-05
4.246875e-09,6.436198251348752e-05,5.807236215587909e-05
4.2484375e-09,6.469018398518484e-05,5.7746902864285504e-05
4.25e-09,6.517677059688651e-05,5.774439687452867e-05
4.2515625e-09,6.562227372649522e-05,5.854581867991494e-05
4.253125e-09,6.540489903212429e-05,5.895920705186473e-05
4.2546875e-09,6.560888754664096e-05,5.787867549843864e-05
4.2562500000000005e-09,6.425749537238433e-05,5.833269662195901e-05
4.2578125e-09,6.4695054692994e-05,5.9190214963277194e-05
4.259375e-09,6.420152694896561e-05,5.890178206814106e-05
4.2609375e-09,6.4828309452607e-05,5.926164653122916e-05
4.2625e-09,6.469833850751203e-05,5.966686261803131e-05
4.2640625e-09,6.39708885965566e-05,5.9235036392968755e-05
4.265625e-09,6.378210421989226e-05,5.947749601123128e-05
4.2671875000000005e-09,6.287612969377926e-05,5.9690595488894034e-05
4.26875e-09,6.225402202243649e-05,5.9247574196502625e-05
4.2703125e-09,6.213880447516923e-05,5.959122204673702e-05
4.271875e-09,6.222936926641591e-05,5.9643922593335744e-05
4.2734375e-09,6.25218823586077e-05,5.94238339440524e-05
4.275e-09,6.186765494415678e-05,6.0180140116808946e-05
4.2765625e-09,6.175439306277407e-05,6.029084011404414e-05
4.2781250000000005e-09,6.157875277971824e-05,6.0696960475670416e-05
4.2796875e-09,6.186364976816065e-05,5.99637026322447e-05
4.28125e-09,6.106921425988801e-05,5.982439147305746e-05
4.2828125e-09,6.063715267929216e-05,6.0829523298060656e-05
4.284375e-09,6.0384160843960685e-05,6.085701109372935e-05
4.2859375e-09,6.0288995383949604e-05,6.055216110403598e-05
4.2875e-09,5.992532719473232e-05,6.06580556247059e-05
4.2890625000000005e-09,5.979453308282624e-05,6.14999657054622e-05
4.290625e-09,6.027740377761667e-05,6.0962225804508375e-05
4.2921875e-09,6.000230429313163e-05,6.078991925545189e-05
4.29375e-09,6.000384381358588e-05,6.067454835628774e-05
4.2953125e-09,6.059561776009943e-05,6.163084733084315e-05
4.296875e-09,6.024085600556424e-05,6.20471921464142e-05
4.2984375e-09,5.9176904829891464e-05,6.216642666941521e-05
4.3000000000000005e-09,6.03522586790821e-05,6.222389014323109e-05
4.3015625e-09,5.9906392663736045e-05,6.201847973162847e-05
4.303125e-09,5.985438689846022e-05,6.26922361183956e-05
4.3046875e-09,5.9208209027003625e-05,6.201843275472008e-05
4.30625e-09,5.912815685099375e-05,6.182327971003985e-05
4.3078125e-09,5.9341772890624276e-05,6.145887680588931e-05
4.309375e-09,6.065575562806722e-05,6.241071488009893e-05
4.3109375000000004e-09,6.025807310601655e-05,6.151904071315272e-05
4.3125000000000006e-09,6.0222785616522696e-05,6.163632865062374e-05
4.3140625e-09,6.0378447050622016e-05,6.100244864461611e-05
4.315625e-09,6.11883991320295e-05,6.111976723657796e-05
4.3171875e-09,6.124534673212512e-05,6.0980687244328336e-05
4.31875e-09,6.172724259179997e-05,5.963669489241487e-05
4.3203125e-09,6.153471200914188e-05,6.055579434065898e-05
4.3218750000000004e-09,6.219598313770895e-05,6.040026987490645e-05
4.3234375000000006e-09,6.170923461396704e-05,6.012967187833857e-05
4.325e-09,6.144805987586719e-05,6.123650046471312e-05
4.3265625e-09,6.207514814168389e-05,6.136731369264392e-05
4.328125e-09,6.127519672965148e-05,6.06291821989095e-05
4.3296875e-09,6.0775026995348956e-05,6.0791083254331395e-05
4.33125e-09,6.0886583797659e-05,6.163461506473828e-05
4.3328125000000004e-09,6.013987630302562e-05,6.202238147675871e-05
4.3343750000000006e-09,6.0009825389028915e-05,6.092438441735391e-05
4.3359375e-09,6.0157349757459906e-05,6.078221354569823e-05
4.3375e-09,6.031197448879181e-05,6.095524186225023e-05
4.3390625e-09,5.9260002580623884e-05,6.194991633819209e-05
4.340625e-09,5.9305735361291786e-05,6.290513182852619e-05
4.3421875e-09,5.82883349788917e-05,6.284042693513887e-05
4.3437500000000004e-09,5.819921287511826e-05,6.313164282977189e-05
4.3453125000000005e-09,5.769878767641422e-05,6.27522257945498e-05
4.346875e-09,5.76920772938909e-05,6.306896706300488e-05
4.3484375e-09,5.806226593217901e-05,6.329868047827254e-05
4.35e-09,5.8173906972995175e-05,6.306715043001968e-05
4.3515625e-09,5.8084796502350954e-05,6.275373820131953e-05
4.353125e-09,5.884320694732683e-05,6.286173917052913e-05
4.3546875000000004e-09,5.798336588094717e-05,6.319538080685397e-05
4.3562500000000005e-09,5.9710511854600963e-05,6.286894029016167e-05
4.3578125e-09,5.998703028680993e-05,6.197713463234007e-05
4.359375e-09,6.104786880752851e-05,6.125218581630584e-05
4.3609375e-09,6.083443507015838e-05,6.105984557404575e-05
4.3625e-09,6.0444783355928755e-05,6.142716364023375e-05
4.3640625e-09,6.061633438229913e-05,6.202367224312286e-05
4.3656250000000004e-09,6.084661755081802e-05,6.25101144619641e-05
4.3671875000000005e-09,6.086428044392301e-05,6.240851695342662e-05
4.36875e-09,6.174264177863807e-05,6.280492205882602e-05
4.3703125e-09,6.106702309494463e-05,6.280903767862425e-05
4.371875e-09,6.131830171856606e-05,6.24148018063884e-05
4.3734375e-09,6.154523695279606e-05,6.312169381525219e-05
4.375e-09,6.146905537082906e-05,6.247116312242188e-05
4.3765625000000004e-09,6.127090034121768e-05,6.2349798867653e-05
4.3781250000000005e-09,6.162155360887677e-05,6.168986533692283e-05
4.3796875e-09,6.151729852094272e-05,6.343793678426155e-05
4.38125e-09,6.15727435491809e-05,6.446673765105298e-05
4.3828125e-09,6.24233432744877e-05,6.50746323072219e-05
4.384375e-09,6.253299226905935e-05,6.511945973239234e-05
4.3859375e-09,6.286566558845927e-05,6.493695969959463e-05
4.3875e-09,6.29264218486155e-05,6.511083530673871e-05
4.3890625000000005e-09,6.232294072754955e-05,6.49715586983721e-05
4.390625e-09,6.253774016177755e-05,6.58344617288262e-05
4.3921875e-09,6.309292351372938e-05,6.585599841611855e-05
4.39375e-09,6.369955544229868e-05,6.620997263083499e-05
4.3953125e-09,6.351300549014148e-05,6.585290249541964e-05
