bin_left,bin_right,D_intra,D_inter,D_clone_anal,D_clone_ml
0.00046508926600265845,0.00046557322985906076,0.0,0.45917111222762763,0.0,0.0
0.00046557322985906076,0.00046605719371546313,0.0,0.3339426270746009,0.0,0.0
0.00046605719371546313,0.0004665411575718655,0.0,0.5009139406119013,0.0,0.0
0.0004665411575718655,0.0004670251214282678,0.0,0.20871414192164892,0.0,0.0
0.0004670251214282678,0.0004675090852846702,0.0,0.5009139406119013,0.0,0.0
0.0004675090852846702,0.00046799304914107255,0.0,0.04174282838432511,0.0,0.0
0.00046799304914107255,0.00046847701299747486,0.0,0.04174282838432978,0.0,0.0
0.00046847701299747486,0.00046896097685387723,0.0,0.12522848515297533,0.0,0.0
0.00046896097685387723,0.0004694449407102796,0.0,0.16697131353730044,0.0,0.0
0.0004694449407102796,0.0004699289045666819,0.0,0.2921997986903085,0.0,0.0
0.0004699289045666819,0.0004704128684230843,0.0,0.37568545545892595,0.0,0.0
0.0004704128684230843,0.00047089683227948665,0.0,0.25045697030595065,0.0,0.0
0.00047089683227948665,0.00047138079613588896,0.0,0.37568545545896803,0.0,0.0
0.00047138079613588896,0.00047186475999229133,0.0,0.16697131353730044,0.0,0.0
0.00047186475999229133,0.0004723487238486937,0.0,0.29219979869027574,0.0,0.0
0.0004723487238486937,0.000472832687705096,0.0,0.12522848515298934,0.0,0.0
0.000472832687705096,0.0004733166515614984,0.0,0.25045697030595065,0.0,0.0
0.0004733166515614984,0.00047380061541790075,0.0,0.20871414192162552,0.0,0.0
0.00047380061541790075,0.00047428457927430306,0.0,0.08348565676865956,0.0,0.0
0.00047428457927430306,0.00047476854313070543,0.0,0.25045697030595065,0.0,0.0
0.00047476854313070543,0.0004752525069871078,0.0,0.12522848515297533,0.0,0.0
0.0004752525069871078,0.0004757364708435101,0.0,0.08348565676865956,0.0,0.0
0.0004757364708435101,0.0004762204346999125,0.0,0.16697131353730044,0.0,0.0
0.0004762204346999125,0.00047670439855631484,0.0,0.12522848515297533,0.0,0.0
0.00047670439855631484,0.00047718836241271716,0.0,0.04174282838432978,0.0,0.0
0.00047718836241271716,0.0004776723262691195,0.0,0.16697131353730044,0.0,0.0
0.0004776723262691195,0.0004781562901255219,0.0,0.16697131353730044,0.0,0.0
0.0004781562901255219,0.0004786402539819242,0.0,0.04174282838432978,0.0,0.0
0.0004786402539819242,0.0004791242178383266,0.0,0.08348565676865022,0.0,0.0
0.0004791242178383266,0.00047960818169472894,0.0,0.08348565676865022,0.0,0.0
0.00047960818169472894,0.00048009214555113126,0.0,0.08348565676865956,0.0,0.0
0.00048009214555113126,0.0004805761094075336,0.0,0.04174282838432511,0.0,0.0
0.0004805761094075336,0.000481060073263936,0.0,0.08348565676865022,0.0,0.0
0.000481060073263936,0.00048154403712033836,0.0,0.0,0.0,0.0
0.00048154403712033836,0.0004820280009767407,0.0,0.0,0.0,0.0
0.0004820280009767407,0.00048251196483314304,0.0,0.08348565676865022,0.0,0.0
0.00048251196483314304,0.0004829959286895454,0.0,0.0,0.0,0.0
0.0004829959286895454,0.0004834798925459477,0.0,0.04174282838432978,0.0,0.0
