x,y,value
-19.08771929825,14.39234449759375,0.0536171341475029
-19.08771929825,15.20893141946875,0.0471841274658205
-19.08771929825,16.0255183413125,0.04803193619452393
-19.08771929825,16.84210526315625,0.050882372194948955
-19.08771929825,17.658692185,0.033778144889662826
-19.08771929825,18.47527910684375,0.022476819709285546
-19.08771929825,19.29186602871875,0.03676618294752877
-19.08771929825,20.1084529505625,0.05488900142214184
-19.08771929825,20.92503987240625,0.06784388522564883
-19.08771929825,21.74162679425,0.07123795916319542
-19.08771929825,22.55821371609375,0.07460985683010117
-19.08771929825,23.37480063796875,0.07350531227153932
-19.08771929825,24.1913875598125,0.08636444156831595
-18.27113237640625,-24.8038277511875,0.08093851889580246
-18.27113237640625,-23.98724082934375,0.07923504215396814
-18.27113237640625,-23.1706539075,0.08473019384787682
-18.27113237640625,-22.35406698565625,0.10596316034839103
-18.27113237640625,-21.53748006378125,0.11390227960786606
-18.27113237640625,-20.7208931419375,0.17154206200431213
-18.27113237640625,-19.90430622009375,0.27078127128064056
-18.27113237640625,-19.08771929825,0.37042065665864604
-18.27113237640625,-18.27113237640625,0.4230559188977068
-18.27113237640625,-17.45454545453125,0.37326778627786167
-18.27113237640625,-16.6379585326875,0.27563416298066495
-18.27113237640625,-15.82137161084375,0.19754448882657724
-18.27113237640625,-15.004784689,0.15213794405649556
-18.27113237640625,-14.18819776715625,0.1471618649702158
-18.27113237640625,-13.37161084528125,0.12215106915579865
-18.27113237640625,-12.5550239234375,0.07545843907430687
-18.27113237640625,-11.73843700159375,0.0665958811787143
-18.27113237640625,-10.92185007975,0.10936242910858872
-18.27113237640625,-10.10526315790625,0.11527526676528504
-18.27113237640625,-9.28867623603125,0.10549837346078787
-18.27113237640625,-8.4720893141875,0.08004286244795195
-18.27113237640625,-7.65550239234375,0.0390456929946522
-18.27113237640625,-6.8389154705,0.0611765197821847
-18.27113237640625,-6.02232854865625,0.11158412104328133
-18.27113237640625,-5.20574162678125,0.11505081201098853
-18.27113237640625,-4.3891547049375,0.08779416483090131
-18.27113237640625,-3.57256778309375,0.05070731580660416
-18.27113237640625,-2.75598086125,0.04369916588534635
-18.27113237640625,-1.93939393940625,0.057274278439479374
-18.27113237640625,-1.12280701753125,0.051247694332671026
-18.27113237640625,-0.3062200956875,0.03681952824899803
-18.27113237640625,0.51036682615625,0.016334745649719477
-18.27113237640625,1.326953748,0.01423628353260829
-18.27113237640625,2.14354066984375,0.020124719224543237
-18.27113237640625,2.96012759171875,0.01571841709868077
-18.27113237640625,3.7767145135625,0.019403008348037508
-18.27113237640625,4.59330143540625,0.021176805494558595
-18.27113237640625,5.40988835725,0.020888523685856884
-18.27113237640625,6.22647527909375,0.023221311679754008
-18.27113237640625,7.04306220096875,0.027330886614625485
-18.27113237640625,7.8596491228125,0.010810573323831747
-18.27113237640625,8.67623604465625,0.022796579425510093
-18.27113237640625,9.4928229665,0.04158754940407033
-18.27113237640625,10.30940988834375,0.0500545345553523
-18.27113237640625,11.12599681021875,0.0410166343901559
-18.27113237640625,11.9425837320625,0.018760525759908303
-18.27113237640625,12.75917065390625,0.022932048332502845
-18.27113237640625,13.57575757575,0.042653720356192575
